0 0
0 5
0 12
1 15
2 17
1 18
0 21
1 21
0 21
0 26
0 31
0 38
1 40
0 44
1 46
2 46
1 53
1 53
0 53
0 58
1 61
2 67
1 74
1 81
1 85
2 87
0 92
0 96
0 98
0 100
0 100
1 105
1 112
0 112
2 112
2 115
0 115
2 116
2 121
0 127
1 127
0 128
0 130
0 134
0 138
2 143
3 150
3 150
0 154
1 156
2 163
0 165
0 171
0 173
1 175
2 182
0 184
0 190
1 194
2 196
0 198
2 201
1 208
1 209
0 211
1 215
0 222
0 227
1 229
1 231
3 236
0 236
0 240
0 246
2 250
1 251
0 257
0 261
2 262
0 266
1 271
0 278
1 285
1 291
2 298
1 300
2 304
1 309
1 312
1 312
2 315
0 317
0 321
0 326
0 326
0 333
1 336
0 340
3 344
0 349
0 355
0 361
2 366
1 368
0 373
2 380
0 385
0 385
0 390
2 394
2 395
3 400
1 405
0 406
3 409
0 412
2 415
2 421
0 426
0 426
1 432
1 439
0 443
0 448
1 454
0 454
0 461
0 462
0 467
0 468
2 471
0 478
2 481
0 482
1 484
2 487
0 494
1 496
2 500
2 501
0 504
0 506
2 511
2 513
0 520
0 520
0 527
2 533
0 534
1 539
0 540
0 541
0 542
0 545
2 549
2 556
0 556
0 559
0 565
0 570
0 576
0 578
0 585
0 590
0 597
1 597
0 599
1 600
0 603
2 603
0 607
2 612
0 616
0 617
0 624
1 628
0 634
0 638
1 638
1 639
1 640
0 643
0 647
1 652
1 659
1 662
0 664
3 664
0 667
1 671
0 674
1 675
3 675
1 682
1 686
2 693
0 700
0 705
1 712
1 718
2 720
1 723
0 727
0 730
1 737
0 737
2 740
2 747
2 748
0 753
0 756
1 758
1 761
0 766
0 772
0 779
2 780
1 781
0 784
1 786
