1 0
0 1
0 3
0 7
0 15
0 20
0 27
0 27
0 28
0 35
0 41
1 47
0 50
0 57
0 62
1 63
1 68
0 71
1 73
0 75
0 81
0 83
0 83
0 84
1 89
0 93
1 99
1 106
0 110
1 118
0 125
0 128
0 133
1 134
0 134
0 137
0 145
2 151
1 158
0 159
0 162
0 170
0 176
0 184
0 185
0 192
0 200
0 208
0 209
0 210
0 218
2 224
2 232
1 238
0 240
0 241
0 246
0 249
0 252
2 255
0 260
0 268
1 274
0 278
0 278
0 281
0 289
0 295
1 298
0 303
2 307
0 314
1 317
0 321
0 322
0 322
2 322
0 330
0 338
0 342
0 345
1 346
0 349
0 355
0 361
1 366
0 369
0 371
0 377
0 380
0 388
0 391
0 399
0 402
0 402
2 403
0 406
0 411
0 418
0 418
0 421
0 424
0 431
0 435
2 437
2 438
1 443
1 443
0 451
0 459
