0 0
0 3
1 4
0 7
1 9
2 10
3 16
0 21
0 26
1 30
2 37
1 37
0 41
1 46
0 50
0 51
0 53
0 60
2 63
1 68
0 72
0 79
0 83
1 87
0 91
1 93
0 96
2 96
2 102
2 106
1 110
2 116
0 117
1 123
1 126
0 132
0 138
0 144
2 149
0 150
1 150
0 154
0 161
2 168
0 172
1 176
1 176
0 182
0 189
1 195
1 200
0 202
2 208
0 212
1 215
1 217
0 218
2 224
0 230
0 237
0 240
2 244
0 249
0 256
1 258
0 260
0 264
2 264
0 269
0 270
0 270
2 273
3 275
2 277
1 279
1 283
0 286
0 292
1 292
1 297
0 302
2 308
1 315
2 316
0 316
1 323
0 324
1 325
0 325
1 329
2 335
0 335
2 340
2 342
3 349
2 353
2 359
0 362
0 368
3 373
1 376
1 377
0 378
1 381
0 385
2 389
1 393
2 395
1 400
0 405
1 408
0 412
2 415
0 416
0 418
0 422
2 423
1 424
2 424
2 424
0 424
1 426
0 427
2 427
1 427
2 432
0 436
0 440
1 445
0 446
1 450
0 452
2 454
1 461
2 467
0 469
0 472
0 478
0 481
2 487
0 493
1 494
0 495
0 495
0 500
0 506
1 507
0 512
2 513
0 513
0 518
1 523
1 530
1 531
0 533
0 535
1 542
2 545
1 551
1 554
0 560
1 566
0 573
2 580
1 581
1 588
2 595
0 596
2 603
0 606
0 608
2 615
0 621
2 625
0 625
0 629
0 630
1 637
0 644
1 651
0 653
0 660
0 667
2 671
0 673
0 679
1 686
0 688
1 694
1 697
1 699
1 702
3 708
1 708
2 708
1 713
0 717
0 720
1 721
0 727
1 734
2 736
0 743
1 748
1 748
0 749
0 750
0 755
0 759
0 765
0 769
0 772
2 779
0 785
1 789
0 793
2 799
0 801
1 807
0 812
0 819
1 826
0 827
1 828
2 832
0 834
0 840
1 842
0 848
3 850
