0 0
1 5
2 8
1 8
1 13
0 17
1 20
1 24
3 29
1 30
2 33
1 35
3 40
1 40
1 40
0 43
1 46
1 51
1 53
1 53
2 57
2 61
1 66
1 71
2 75
1 80
1 84
0 89
2 93
2 93
0 95
2 99
1 103
0 107
3 111
2 116
1 116
1 118
1 120
0 123
1 123
1 127
2 130
1 132
2 137
2 138
2 138
1 143
1 145
2 148
0 153
1 158
1 161
1 162
2 162
2 162
1 163
1 165
1 169
2 172
1 172
1 177
0 182
0 183
1 187
1 191
1 192
1 192
1 197
1 201
2 204
2 207
1 211
3 211
0 214
2 218
2 223
2 224
1 225
1 225
1 228
1 228
0 230
1 230
1 235
2 237
1 240
1 243
1 245
1 247
3 247
2 249
0 250
0 251
2 255
1 256
3 259
0 259
0 259
1 260
1 261
1 265
1 267
1 270
1 270
1 274
1 279
1 282
0 286
1 288
2 288
1 290
0 292
1 296
3 301
3 302
2 307
1 307
3 311
1 316
1 316
2 319
1 319
2 323
2 324
2 326
1 326
0 330
1 335
1 337
1 340
0 341
0 345
1 346
2 346
1 351
1 351
2 352
1 354
1 356
1 356
1 358
1 363
1 365
2 370
0 372
1 372
3 372
1 376
2 379
1 380
1 384
2 388
0 389
2 393
1 395
1 396
1 396
1 399
2 399
2 400
1 400
1 400
1 400
2 401
0 402
1 407
1 411
1 416
1 418
3 422
2 426
2 429
1 433
0 438
1 442
1 444
2 449
2 454
1 457
2 457
1 462
1 467
3 472
1 473
1 477
1 480
1 483
0 486
1 491
1 492
1 497
1 497
0 499
1 502
2 504
2 505
2 505
1 510
1 514
2 515
3 515
2 520
1 523
1 526
1 531
1 534
1 535
1 539
1 542
1 543
1 545
1 546
1 550
1 551
2 553
1 557
2 561
1 562
0 562
1 566
0 568
1 573
0 574
1 576
1 576
2 580
1 582
2 587
2 588
1 588
1 588
0 590
3 594
1 595
1 600
1 605
1 605
0 608
2 611
1 611
0 611
0 615
1 617
2 619
1 620
2 625
2 627
0 627
2 631
1 635
1 635
0 638
2 640
2 645
2 648
2 648
1 650
1 655
2 659
2 664
1 669
2 674
2 674
0 678
1 680
1 684
3 685
1 689
2 693
2 693
2 698
1 703
0 706
1 709
0 712
0 717
1 717
3 722
1 726
2 729
2 732
2 733
2 734
2 738
1 739
2 740
0 745
1 746
0 747
1 749
3 753
1 757
3 757
3 758
2 759
3 760
1 762
2 762
1 762
1 766
3 771
2 776
0 781
1 781
1 784
1 784
1 784
3 785
1 786
1 790
0 795
1 795
1 795
1 797
1 797
2 801
1 803
1 804
0 805
1 808
0 811
0 816
1 816
1 820
1 822
2 825
1 826
2 830
1 830
1 834
1 837
2 842
3 846
0 847
2 849
2 851
1 852
2 855
0 856
1 861
3 865
1 865
1 870
1 875
0 875
2 878
0 883
2 884
1 889
1 894
0 898
1 899
1 902
1 904
1 905
2 907
0 911
1 913
2 914
3 918
2 922
1 927
1 932
2 933
1 937
2 937
1 941
0 944
0 949
1 949
0 953
1 953
1 958
0 961
1 961
1 966
1 970
0 972
1 976
1 981
1 986
1 991
0 993
2 997
1 1000
1 1002
2 1007
3 1007
1 1007
1 1011
2 1015
1 1020
1 1025
1 1029
1 1033
2 1034
3 1037
1 1039
2 1039
1 1041
1 1046
0 1051
1 1056
1 1060
1 1065
1 1069
1 1069
1 1070
1 1072
1 1074
0 1079
1 1084
2 1086
0 1091
0 1095
1 1100
2 1103
1 1104
1 1107
1 1107
1 1110
1 1110
1 1113
1 1116
1 1117
1 1120
2 1120
1 1120
0 1122
1 1125
1 1130
1 1133
1 1138
2 1140
1 1145
0 1149
1 1154
2 1154
2 1156
1 1160
1 1160
1 1165
2 1168
1 1171
0 1171
1 1172
2 1173
0 1178
0 1182
