0 0
0 0
0 6
0 14
0 18
0 27
0 33
0 39
0 48
0 54
1 55
0 64
0 73
0 78
0 80
0 86
0 92
0 100
2 108
0 116
0 123
0 129
0 130
0 132
0 132
0 134
0 140
0 146
0 154
0 154
0 157
2 165
2 169
0 178
0 180
1 182
0 182
0 191
1 197
0 200
0 208
0 211
0 213
0 217
0 221
0 230
0 230
0 231
0 237
0 243
0 245
0 253
0 256
0 264
0 266
0 272
0 272
0 273
0 274
0 282
0 284
0 284
0 292
0 301
0 303
0 310
0 316
0 324
0 331
0 335
0 344
0 353
2 359
2 359
0 362
0 363
0 365
0 373
0 373
1 379
0 380
0 388
0 395
0 398
0 401
0 405
1 414
0 418
0 423
0 425
