0 0
3 5
1 6
0 7
3 8
1 9
1 14
1 17
1 20
0 20
1 20
1 25
1 25
1 25
1 31
1 36
1 39
3 44
0 44
1 46
1 51
2 53
1 59
1 65
2 69
2 75
2 79
1 84
0 90
1 95
1 100
2 105
0 109
3 109
2 113
1 118
1 120
2 124
2 124
1 124
1 129
1 135
0 139
2 141
2 145
0 150
2 156
1 157
1 158
1 160
1 165
0 165
2 169
1 171
0 172
0 175
0 177
1 183
3 188
1 191
1 194
2 198
1 200
2 206
1 208
0 214
0 216
2 222
0 227
0 230
3 234
1 240
1 242
2 242
0 248
2 249
0 250
1 253
0 259
0 265
1 268
1 271
1 274
0 276
1 282
1 288
0 291
2 297
2 303
1 307
0 307
0 313
2 314
1 319
0 323
0 323
1 328
0 328
0 330
1 335
1 340
2 344
1 346
1 350
1 351
1 355
1 360
1 360
1 365
2 371
1 375
0 378
2 384
3 386
1 392
1 393
1 394
0 399
1 405
1 405
2 411
2 413
1 419
0 425
2 427
3 428
1 428
1 430
2 430
0 430
0 434
1 440
1 445
2 449
1 449
1 452
0 457
1 461
0 464
0 468
2 470
1 475
2 475
1 475
1 479
1 482
1 485
1 487
3 493
0 495
0 498
1 504
1 507
1 507
1 508
2 509
0 512
1 516
2 520
1 521
1 527
0 533
1 534
1 535
0 536
0 541
1 544
2 549
1 552
2 558
1 564
0 567
0 568
0 569
2 570
2 574
1 579
2 579
2 580
1 580
1 581
0 587
0 590
1 590
0 591
1 595
2 598
1 604
2 606
2 606
0 607
2 612
0 612
1 613
0 617
0 622
1 628
1 630
0 635
1 640
2 643
2 648
0 654
1 656
2 656
2 658
2 661
0 661
0 665
1 665
1 670
1 673
0 677
2 680
1 684
1 685
2 686
0 689
1 689
0 689
1 689
1 692
0 698
2 701
1 701
2 701
1 703
0 706
3 712
1 714
0 714
0 717
1 721
1 722
1 723
1 723
0 725
1 730
2 731
1 734
1 737
1 743
2 743
1 744
1 747
2 752
1 752
1 756
1 761
0 761
2 766
0 769
2 773
3 774
2 776
1 779
1 781
0 781
1 783
0 787
1 790
0 791
1 793
0 796
2 800
3 802
2 804
1 804
1 806
1 806
2 812
3 815
1 821
2 827
2 828
1 830
3 836
0 841
1 843
1 847
1 847
1 849
0 853
1 855
0 856
2 862
1 867
1 871
1 871
0 872
0 877
0 879
1 885
1 891
1 891
1 891
1 892
0 894
0 895
1 901
3 901
1 906
0 910
2 913
0 914
1 917
3 920
1 926
1 930
1 935
3 941
0 941
2 946
2 952
1 953
1 957
0 960
0 965
2 965
0 971
2 977
2 982
2 984
0 989
1 991
0 992
1 993
1 995
1 1000
2 1002
0 1005
3 1005
0 1009
1 1010
2 1012
2 1014
1 1017
1 1021
2 1027
1 1033
