3 0
2 4
0 9
0 13
2 15
1 18
1 19
1 20
1 21
2 21
2 24
1 26
2 28
1 33
1 38
3 42
2 45
3 48
0 52
1 55
1 59
1 59
1 61
2 62
2 63
2 64
0 68
1 70
1 75
1 76
1 80
1 84
2 84
0 85
0 87
2 92
1 97
2 99
1 99
1 102
1 102
2 104
1 108
1 108
2 111
1 116
1 118
1 121
1 124
2 127
1 131
1 135
1 137
1 137
1 139
0 141
1 143
2 147
0 150
1 154
2 154
2 154
1 154
3 159
2 162
2 166
1 170
2 172
1 172
2 173
1 173
1 176
1 177
1 179
3 179
1 184
1 185
1 190
2 193
1 197
2 197
0 199
2 199
0 201
1 206
3 209
0 214
1 214
0 214
0 214
1 219
2 221
0 221
3 223
2 226
1 230
1 233
0 238
1 241
1 244
1 244
1 244
2 244
2 248
1 250
2 253
1 258
2 263
2 267
0 270
0 274
2 277
2 277
0 277
0 277
1 279
3 283
1 285
1 286
0 289
3 290
0 291
1 291
1 291
2 295
1 297
2 297
2 298
2 303
2 307
2 311
2 312
0 317
1 320
2 322
2 327
3 327
3 328
3 332
0 336
1 339
2 339
1 343
0 343
0 345
1 349
1 352
3 355
2 355
0 360
0 360
1 362
2 363
2 367
1 368
2 372
3 377
3 382
1 383
1 385
1 389
1 389
2 390
0 394
0 396
1 400
0 403
1 403
1 408
1 413
1 414
1 416
2 416
1 421
2 422
1 423
2 423
0 425
1 429
1 430
1 430
1 434
1 439
1 439
2 441
0 444
2 445
2 448
0 450
1 454
2 454
1 456
1 457
1 461
0 465
0 465
2 466
1 468
1 473
0 475
0 475
2 478
2 478
1 478
1 480
1 485
1 487
1 487
0 488
2 489
0 493
1 493
1 498
1 503
1 507
0 509
1 512
1 516
0 517
1 519
1 519
1 524
0 524
1 526
1 528
1 532
0 536
0 537
1 537
1 537
1 539
1 540
1 540
2 541
2 543
1 544
0 548
0 553
3 556
1 556
2 557
2 559
1 559
2 563
1 567
3 572
0 577
1 578
1 582
1 587
3 591
1 596
1 597
0 601
1 602
1 605
1 610
1 615
1 620
2 622
2 622
1 624
0 629
2 633
0 638
1 640
1 644
1 649
1 654
1 654
1 654
1 657
0 662
1 666
2 670
1 674
1 675
3 679
1 679
1 684
2 688
0 693
1 693
1 694
1 699
1 703
2 705
1 709
1 709
3 709
1 711
0 714
1 715
2 719
1 721
2 724
1 729
1 733
2 738
1 738
1 740
1 740
1 745
2 746
1 747
1 750
1 754
1 759
1 762
2 765
1 765
2 766
1 766
2 768
1 770
1 771
1 773
0 773
1 776
1 781
1 784
1 786
1 787
0 790
2 791
0 793
1 794
0 796
3 800
0 804
1 809
2 812
0 815
0 817
2 817
2 818
0 823
2 824
2 828
1 832
2 833
0 834
2 837
1 842
1 845
2 849
0 850
3 854
3 855
1 858
1 860
0 864
1 866
3 867
0 869
1 871
1 875
1 877
2 882
1 882
1 885
1 888
2 890
1 895
1 895
1 895
1 900
1 903
1 903
2 905
1 909
2 910
2 915
1 915
1 919
1 921
0 923
1 928
2 933
2 937
2 942
1 947
2 950
1 952
3 952
2 954
0 957
2 957
2 962
1 966
0 968
2 972
2 977
1 979
1 984
1 986
2 990
2 993
1 995
2 999
0 1004
0 1004
1 1008
1 1009
1 1009
2 1011
1 1011
0 1011
0 1015
1 1015
1 1016
2 1019
1 1022
1 1026
2 1031
0 1034
1 1039
3 1042
2 1042
1 1043
