2 0
1 2
1 2
2 3
0 4
0 11
0 13
0 19
0 26
0 30
2 34
1 36
0 37
2 40
0 41
0 42
1 48
0 54
0 54
1 54
1 58
1 58
1 64
1 69
1 76
0 82
2 83
2 86
2 86
0 92
1 93
1 95
0 95
1 98
0 105
0 112
1 118
0 122
1 129
1 132
2 139
1 141
1 141
2 142
0 144
0 144
0 145
2 147
1 154
1 160
2 161
0 161
0 167
0 172
0 174
0 180
1 184
2 184
2 185
0 186
0 191
0 191
2 192
0 193
0 198
0 203
1 209
1 216
1 222
2 225
1 230
1 235
1 237
2 241
0 245
0 250
3 250
2 254
0 258
0 262
0 269
1 272
0 278
2 280
2 285
1 286
1 286
0 288
1 288
0 293
1 300
0 301
1 307
0 311
1 312
0 318
1 318
0 321
0 324
0 328
2 328
1 328
1 332
1 336
1 336
2 342
0 347
2 347
0 351
1 354
1 356
0 363
1 365
0 366
1 372
0 379
1 379
2 385
0 389
3 393
0 400
0 401
1 405
1 412
1 419
1 419
0 426
0 427
0 429
2 431
3 432
1 436
0 442
1 444
1 445
1 447
0 449
0 452
0 458
1 462
0 462
0 468
0 472
1 474
1 475
0 475
2 476
1 478
1 485
2 485
0 488
2 492
1 492
1 495
0 496
1 496
0 498
1 498
1 504
1 506
1 511
0 516
1 518
0 519
1 521
3 526
0 532
0 534
1 534
0 537
1 543
2 549
0 552
1 556
1 563
1 564
1 571
2 573
3 578
0 580
2 582
0 587
2 594
1 601
1 601
0 603
1 609
1 610
0 617
0 623
2 624
1 627
0 632
0 633
1 640
3 645
2 650
1 655
0 655
0 658
0 658
1 662
0 663
1 663
0 669
0 671
0 677
0 679
0 686
2 693
0 693
0 694
0 699
2 700
0 705
1 705
0 710
1 715
1 720
1 726
0 731
1 734
0 741
0 747
2 754
0 756
0 757
1 762
1 764
1 765
1 770
0 773
0 776
0 783
1 784
0 785
0 791
0 793
3 798
3 803
0 805
2 806
1 811
0 817
0 823
0 828
0 835
2 842
0 846
0 853
2 859
1 864
2 867
2 872
1 878
1 880
0 881
2 887
2 888
0 891
0 895
1 899
1 906
2 913
2 916
0 917
0 921
2 926
2 928
2 929
