B.M.E 1.2
B 0 0 90 90 true 0 ground
B 90 0 90 90 true 0 ground
B 180 0 90 90 true 0 ground
B 270 0 90 90 true 0 ground
B 360 0 90 90 true 0 ground
B 450 0 90 90 true 0 ground
B 540 0 90 90 true 0 ground
B 630 0 90 90 true 0 ground
B 720 0 90 90 true 0 ground
B 810 0 90 90 true 0 ground
B 900 0 90 90 true 0 ground
B 990 0 90 90 true 0 ground
B 1080 0 90 90 true 0 ground
B 1170 0 90 90 true 0 ground
B 1530 0 90 90 true 0 ground
B 1710 0 90 90 true 0 ground
B 1800 0 90 90 true 0 ground
B 1890 0 90 90 true 0 ground
B 630 990 90 90 true 0 ground
B 540 990 90 90 true 0 ground
B 450 990 90 90 true 0 ground
B 360 990 90 90 true 0 ground
B 270 990 90 90 true 0 ground
B 180 990 90 90 true 0 ground
B 90 990 90 90 true 0 ground
B 0 990 90 90 true 0 ground
B 720 990 90 90 true 0 ground
B 810 990 90 90 true 0 ground
B 900 990 90 90 true 0 ground
B 990 990 90 90 true 0 ground
B 1080 990 90 90 true 0 ground
B 1170 990 90 90 true 0 ground
B 1260 990 90 90 true 0 ground
B 1350 990 90 90 true 0 ground
B 1440 990 90 90 true 0 ground
B 1530 990 90 90 true 0 ground
B 1620 990 90 90 true 0 ground
B 1710 990 90 90 true 0 ground
B 1800 990 90 90 true 0 ground
B 1890 990 90 90 true 0 ground
B 1890 90 90 90 true 0 ground
B 1800 90 90 90 true 0 ground
B 1710 90 90 90 true 0 ground
B 1620 90 90 90 true 0 ground
B 1530 90 90 90 true 0 ground
B 1440 90 90 90 true 0 ground
B 1350 90 90 90 true 0 ground
B 1260 90 90 90 true 0 ground
B 1170 90 90 90 true 0 ground
B 1080 90 90 90 true 0 ground
B 990 90 90 90 true 0 ground
B 900 90 90 90 true 0 ground
B 810 90 90 90 true 0 ground
B 720 90 90 90 true 0 ground
B 630 90 90 90 true 0 ground
B 540 90 90 90 true 0 ground
B 450 90 90 90 true 0 ground
B 270 90 90 90 true 0 ground
B 180 90 90 90 true 0 ground
B 90 90 90 90 true 0 ground
B 0 90 90 90 true 0 ground
B 360 90 90 90 true 0 ground
B 0 630 90 90 false 0 begin
B 90 630 90 90 false 0 line
B 180 630 90 90 false 0 line
B 270 630 90 90 false 0 line
B 360 630 90 90 false 0 line
B 450 450 90 90 false 0 line2
B 540 360 90 90 false 0 line
B 630 360 90 90 false 0 line
B 720 360 90 90 false 0 line
B 810 450 90 90 false 0 line2
B 810 540 90 90 false 0 line2
B 810 720 90 90 false 0 line2
B 810 810 90 90 false 0 line2
B 900 900 90 90 false 0 line
B 990 900 90 90 false 0 line
B 1080 900 90 90 false 0 line
B 1170 900 90 90 false 0 line
B 1260 810 90 90 false 0 line2
B 1260 720 90 90 false 0 line2
B 1260 630 90 90 false 0 line2
B 1170 540 90 90 false 0 line
B 1080 540 90 90 false 0 line
B 990 540 90 90 false 0 line
B 900 540 90 90 false 0 line
B 720 540 90 90 false 0 line
B 630 450 90 90 false 0 line2
B 630 270 90 90 false 0 line2
B 720 180 90 90 false 0 line
B 810 180 90 90 false 0 line
B 900 180 90 90 false 0 line
B 990 180 90 90 false 0 line
B 1080 180 90 90 false 0 line
B 1170 180 90 90 false 0 line
B 1260 180 90 90 false 0 line
B 1350 180 90 90 false 0 line
B 1440 270 90 90 false 0 line2
B 1440 360 90 90 false 0 line2
B 1440 450 90 90 false 0 line2
B 1440 540 90 90 false 0 line2
B 1440 630 90 90 false 0 line2
B 1530 720 90 90 false 0 line
B 1620 720 90 90 false 0 line
B 1710 720 90 90 false 0 line
B 1800 720 90 90 false 0 line
B 1890 720 90 90 false 0 end
B 0 540 90 90 true 0 ground
B 0 450 90 90 true 0 ground
B 0 360 90 90 true 0 ground
B 0 270 90 90 true 0 ground
B 0 180 90 90 true 0 ground
B 90 180 90 90 true 0 ground
B 180 180 90 90 true 0 ground
B 270 180 90 90 true 0 ground
B 360 180 90 90 true 0 ground
B 450 180 90 90 true 0 ground
B 540 180 90 90 true 0 ground
B 450 540 90 90 false 0 line2
B 810 630 90 90 false 0 line2
B 540 270 90 90 true 0 ground
B 450 270 90 90 true 0 ground
B 360 270 90 90 true 0 ground
B 270 270 90 90 true 0 ground
B 180 270 90 90 true 0 ground
B 90 270 90 90 true 0 ground
B 90 360 90 90 true 0 ground
B 180 360 90 90 true 0 ground
B 270 360 90 90 true 0 ground
B 360 360 90 90 true 0 ground
B 360 450 90 90 true 0 ground
B 270 450 90 90 true 0 ground
B 180 450 90 90 true 0 ground
B 180 540 90 90 true 0 ground
B 90 540 90 90 true 0 ground
B 90 450 90 90 true 0 ground
B 270 540 90 90 true 0 ground
B 360 540 90 90 true 0 ground
B 540 450 90 90 true 0 ground
B 540 540 90 90 true 0 ground
B 540 630 90 90 true 0 ground
B 630 630 90 90 true 0 ground
B 720 630 90 90 true 0 ground
B 720 720 90 90 true 0 ground
B 630 720 90 90 true 0 ground
B 540 720 90 90 true 0 ground
B 450 720 90 90 true 0 ground
B 450 810 90 90 true 0 ground
B 360 810 90 90 true 0 ground
B 360 720 90 90 true 0 ground
B 270 720 90 90 true 0 ground
B 180 720 90 90 true 0 ground
B 90 720 90 90 true 0 ground
B 0 720 90 90 true 0 ground
B 0 810 90 90 true 0 ground
B 0 900 90 90 true 0 ground
B 720 810 90 90 true 0 ground
B 720 900 90 90 true 0 ground
B 630 900 90 90 true 0 ground
B 540 900 90 90 true 0 ground
B 540 810 90 90 true 0 ground
B 630 810 90 90 true 0 ground
B 450 900 90 90 true 0 ground
B 360 900 90 90 true 0 ground
B 270 900 90 90 true 0 ground
B 270 810 90 90 true 0 ground
B 180 810 90 90 true 0 ground
B 180 900 90 90 true 0 ground
B 90 900 90 90 true 0 ground
B 90 810 90 90 true 0 ground
B 720 450 90 90 true 0 ground
B 900 630 90 90 true 0 ground
B 990 630 90 90 true 0 ground
B 1080 630 90 90 true 0 ground
B 1170 630 90 90 true 0 ground
B 1170 720 90 90 true 0 ground
B 1080 720 90 90 true 0 ground
B 990 720 90 90 true 0 ground
B 900 720 90 90 true 0 ground
B 900 810 90 90 true 0 ground
B 990 810 90 90 true 0 ground
B 1080 810 90 90 true 0 ground
B 1170 810 90 90 true 0 ground
B 1890 810 90 90 true 0 ground
B 1890 900 90 90 true 0 ground
B 1800 900 90 90 true 0 ground
B 1710 900 90 90 true 0 ground
B 1620 900 90 90 true 0 ground
B 1530 900 90 90 true 0 ground
B 1440 900 90 90 true 0 ground
B 1350 900 90 90 true 0 ground
B 1350 810 90 90 true 0 ground
B 1440 810 90 90 true 0 ground
B 1530 810 90 90 true 0 ground
B 1620 810 90 90 true 0 ground
B 1710 810 90 90 true 0 ground
B 1800 810 90 90 true 0 ground
B 1350 720 90 90 true 0 ground
B 1350 630 90 90 true 0 ground
B 1350 540 90 90 true 0 ground
B 1350 450 90 90 true 0 ground
B 1350 360 90 90 true 0 ground
B 1350 270 90 90 true 0 ground
B 1260 270 90 90 true 0 ground
B 1170 270 90 90 true 0 ground
B 1080 270 90 90 true 0 ground
B 990 270 90 90 true 0 ground
B 900 270 90 90 true 0 ground
B 810 270 90 90 true 0 ground
B 720 270 90 90 true 0 ground
B 900 360 90 90 true 0 ground
B 990 450 90 90 true 0 ground
B 1080 450 90 90 true 0 ground
B 1170 450 90 90 true 0 ground
